파일명,파일 내용
2016_카카오_preprocessing_summary.txt,"카카오 요약재무정보 (2014-2016년)

성장성
연결 기준 매출액은 2014년 4,989억 원에서 2015년 9,322억 원으로 크게 증가했으며, 2016년에는 1조 4,642억 원으로 지속적인 성장세를 보였습니다. 연결 기준 자산총계 또한 2014년 2조 7,680억 원에서 2016년 5조 4,841억 원으로 꾸준히 증가하며 사업 규모가 확대되었습니다.

수익성
연결 기준 영업이익은 2014년 1,764억 원 흑자에서 2015년 886억 원으로 감소했으나, 2016년에는 1,161억 원으로 다시 증가하며 수익성을 회복하는 모습을 보였습니다. 반면, 연결 기준 당기순이익은 2014년 1,498억 원 흑자에서 2015년 788억 원, 2016년 655억 원으로 점차 감소하는 추세를 보였습니다. 주당이익 역시 2014년 3,243원에서 2016년 874원으로 하락했습니다.

안정성
연결 기준 부채총계는 2014년 3,048억 원에서 2016년 1조 7,812억 원으로 큰 폭으로 증가했습니다. 이에 따라 부채비율은 계산되지 않았으나, 부채의 가파른 증가는 재무 안정성에 대한 고려가 필요함을 시사합니다. 자본총계는 2014년 2조 4,632억 원에서 2016년 3조 7,029억 원으로 증가하며 자본 규모는 유지되었습니다.

결론
카카오는 2014년부터 2016년까지 매출액이 지속적으로 크게 성장하며 사업 확장을 이루었습니다. 영업이익은 소폭의 변동성을 보였으나 회복세를 나타냈습니다. 다만, 당기순이익은 감소 추세를 보였으며, 부채 규모가 크게 증가하여 재무 안정성에 대한 면밀한 관리가 필요할 것으로 보입니다."
2016_풍산_preprocessing_summary.txt,"풍산 요약재무정보 (2014-2016년)

성장성
매출액은 2014년 3조 256억 원에서 2015년 2조 8,197억 원으로 감소했으나 2016년 2조 8,318억 원으로 소폭 회복했습니다. 자산총계는 2014년 2조 8,591억 원에서 2016년 2조 7,149억 원으로 감소했습니다.

수익성
연결 영업이익은 2014년 1,276억 원에서 2015년 1,111억 원으로 감소했으나 2016년 2,178억 원으로 크게 증가했습니다. 연결 당기순이익 역시 2014년 737억 원에서 2015년 517억 원으로 감소했으나 2016년 1,377억 원으로 크게 증가했습니다. 주당순이익은 2014년 2,628원에서 2016년 4,912원으로 상승했습니다.

안정성
연결 부채총계는 2014년 1조 8,107억 원에서 2016년 1조 4,801억 원으로 감소했습니다. 이에 따라 부채비율은 2014년 약 172.7%에서 2015년 138.4% 2016년 121.8%로 지속적으로 하락하며 재무 안정성이 개선된 모습을 보였습니다. 자본총계는 2014년 1조 484억 원에서 2016년 1조 2,348억 원으로 증가했습니다.

결론
풍산은 2014년부터 2016년까지 매출액이 소폭 변동했으나 영업이익과 당기순이익이 증가하며 수익성이 개선되었습니다. 부채 감소로 재무 안정성 역시 꾸준히 향상되었습니다."
2017_LG유플러스_preprocessing_summary.txt,"LG유플러스 요약재무정보 (2015-2017년)

성장성
영업수익은 2015년 10.8조 원에서 2017년 12.3조 원으로 꾸준히 증가했습니다. 자산총계는 2015년 11.95조 원에서 2017년 11.94조 원으로 소폭 변동하며 12조 원대에 근접한 수준을 유지했습니다.

수익성
영업이익은 2015년 6,323억 원에서 2017년 8,263억 원으로 증가하며 성장세를 보였습니다. 당기순이익 역시 2015년 3,512억 원에서 2017년 5,471억 원으로 꾸준히 증가하며 수익성이 개선되었습니다. 주당이익은 2015년 805원에서 2017년 1,253원으로 상승했습니다.

안정성
부채총계는 2015년 7.5조 원에서 2017년 6.7조 원으로 감소했습니다. 이에 따라 부채비율은 2015년 약 157.6%에서 2017년 약 128.1%로 하락하며 재무 안정성이 향상되었습니다. 자본총계는 2015년 4.45조 원에서 2017년 5.23조 원으로 증가하며 견고한 재무 구조를 유지했습니다.

결론
LG유플러스는 2015년부터 2017년까지 영업수익과 영업이익, 당기순이익이 꾸준히 증가하며 성장성과 수익성이 개선되었습니다. 부채총계 감소와 자본총계 증가로 재무 안정성 또한 향상된 모습을 보였습니다."
2017_NAVER_preprocessing_summary.txt,"NAVER 요약재무정보 (2015-2017년)

성장성
연결기준 자산총계는 2015년 4조 3,859억 원에서 2017년 8조 192억 원으로 크게 증가했습니다. 이는 주로 현금 및 현금성자산, 단기금융상품, 매출채권 및 기타채권, 그리고 투자자산과 유형자산의 증가에 기인합니다. 별도기준으로도 자산총계는 2015년 3조 3,837억 원에서 2017년 5조 3,423억 원으로 꾸준히 늘어났습니다.

수익성
연결기준 영업수익은 2015년 3조 2,539억 원에서 2017년 4조 6,784억 원으로 증가했습니다. 영업이익 역시 2015년 8,302억 원에서 2017년 1조 1,791억 원으로 성장했습니다. 당기순이익 또한 2015년 5,169억 원에서 2017년 7,701억 원으로 증가하며 견조한 수익성을 보여주었습니다. 기본주당순이익은 2015년 17,619원에서 2017년 26,562원으로 상승했습니다. 별도기준으로도 영업수익과 영업이익, 당기순이익이 꾸준히 증가했습니다.

안정성
연결기준 부채총계는 2015년 2조 1,163억 원에서 2017년 2조 7,140억 원으로 증가했으나, 자본총계는 같은 기간 2조 2,695억 원에서 5조 3,051억 원으로 훨씬 더 큰 폭으로 증가했습니다. 이는 부채비율의 개선을 시사합니다. 별도기준으로도 부채총계는 2015년 1조 80억 원에서 2017년 1조 4,084억 원으로 증가했으나, 자본총계는 2조 3,757억 원에서 3조 9,338억 원으로 늘어나 안정적인 재무 상태를 유지했습니다.

결론
NAVER는 2015년부터 2017년까지 연결 및 별도 기준 모두에서 자산이 크게 성장하고 매출과 이익이 꾸준히 증가하는 등 긍정적인 재무 성과를 보였습니다. 특히 자본총계의 증가폭이 부채총계의 증가폭보다 커 재무 안정성 역시 개선되는 추세를 나타냈습니다."
2017_SK디스커버리_preprocessing_summary.txt,"SK디스커버리 요약재무정보 (2015년-2017년)

성장성
매출액은 2015년 5조 2691억 원에서 2016년 5조 3221억 원으로 소폭 증가하였으나 2017년 6조 7466억 원으로 크게 증가하며 성장세를 보였습니다. 자산총계는 2015년 6조 5950억 원에서 2016년 6조 5459억 원으로 소폭 감소하였으나 2017년 5조 280억 원으로 감소했습니다.

수익성
영업이익은 2015년 1203억 원에서 2016년 1896억 원으로 증가하였으나 2017년 1097억 원으로 감소했습니다. 법인세비용차감전순이익은 2015년 1199억 원에서 2017년 2446억 원으로 꾸준히 증가했습니다. 연결당기순이익은 2015년 943억 원에서 2016년 1758억 원으로 증가하였으며 2017년에는 8023억 원으로 큰 폭으로 증가하며 수익성이 크게 개선되었습니다. 주당순이익은 2015년 2708원에서 2017년 30647원으로 대폭 상승했습니다.

안정성
부채총계는 2015년 4조 922억 원에서 2016년 3조 8835억 원으로 감소하였으나 2017년 2조 9034억 원으로 추가 감소했습니다. 자본총계는 2015년 2조 5857억 원에서 2016년 2조 6624억 원으로 증가하였으며 2017년 2조 1245억 원으로 감소했습니다.

결론
SK디스커버리는 2015년부터 2017년까지 매출액이 꾸준히 증가하였으며 특히 2017년에 큰 폭으로 성장했습니다. 연결당기순이익과 주당순이익의 대폭 증가로 수익성이 크게 개선되었으며, 부채총계 감소로 재무 안정성이 향상된 모습을 보였습니다."
2017_SK텔레콤_preprocessing_summary.txt,"SK텔레콤 요약재무정보 (제32기-제34기)

성장성
연결 기준 매출액은 제32기 17조 1,367억원에서 제33기 17조 918억원으로 소폭 감소했으나 제34기 17조 5,200억원으로 회복하며 17조원대를 유지했습니다. 자산총계는 제32기 28조 5,814억원에서 제34기 33조 4,287억원으로 꾸준히 증가했습니다. 별도 기준 매출액은 제32기 12조 5,570억원에서 제33기 12조 3,505억원으로 감소했다가 제34기 12조 4,680억원으로 소폭 회복했습니다. 자산총계는 제32기 23조 1,469억원에서 제34기 25조 5,575억원으로 증가했습니다.

수익성
연결 기준 영업이익은 제32기 1조 7,080억원에서 제33기 1조 5,357억원으로 감소했으나 제34기 1조 5,366억원으로 소폭 회복했습니다. 법인세비용차감전계속영업순이익은 제32기 2조 354억원에서 제34기 3조 4,032억원으로 크게 증가했습니다. 연결당기순이익은 제32기 1조 5,159억원에서 제34기 2조 6,576억원으로 크게 증가했습니다. 지배회사 지분순이익 역시 제32기 1조 5,186억원에서 제34기 2조 5,998억원으로 증가했습니다. 주당순이익은 제32기 20,988원에서 제34기 36,582원으로 크게 상승했습니다.
별도 기준 영업이익은 제32기 1조 6,588억원에서 제33기 1조 7,822억원으로 증가했으나 제34기 1조 6,977억원으로 소폭 감소했습니다. 법인세비용차감전순이익은 제32기 1조 4,694억원에서 제34기 1조 6,038억원으로 증가했습니다. 당기순이익은 제32기 1조 1,068억원에서 제34기 1조 3,311억원으로 증가했습니다. 주당순이익은 제32기 15,233원에서 제34기 18,613원으로 상승했습니다.

안정성
연결 기준 부채총계는 제32기 13조 2,073억원에서 제34기 15조 3,995억원으로 증가했습니다. 자본총계는 제32기 15조 3,741억원에서 제34기 18조 292억원으로 증가했습니다.
별도 기준 부채총계는 제32기 9조 3,675억원에서 제33기 11조 1,916억원으로 증가했으나 제34기 10조 5,501억원으로 감소했습니다. 자본총계는 제32기 13조 7,795억원에서 제34기 15조 734억원으로 증가했습니다.

결론
SK텔레콤은 2018년 4월 2일을 기준으로 연결 및 별도 재무제표 모두에서 매출액이 유지되거나 소폭 회복되었으며, 영업이익과 당기순이익이 꾸준히 증가하며 수익성이 전반적으로 개선되는 모습을 보였습니다. 부채와 자본이 모두 증가하는 가운데 자본총계가 부채총계보다 훨씬 커 재무 안정성은 양호한 수준을 유지하고 있습니다."
2017_고려아연_preprocessing_summary.txt,"고려아연 요약재무정보 (2015-2017년)

성장성
연결 기준 매출액은 2015년 4.77조원에서 2016년 5.85조원, 2017년 6.60조원으로 꾸준히 증가했습니다. 자산총계 역시 2015년 5.91조원에서 2017년 7.04조원으로 증가하는 등 외형 성장을 보였습니다. 별도 기준 매출액도 2015년 4.09조원에서 2017년 5.45조원으로 꾸준히 증가하는 모습을 보였습니다.

수익성
연결 기준 영업이익은 2015년 6,722억원에서 2016년 7,647억원, 2017년 8,948억원으로 꾸준히 증가했습니다. 당기순이익 역시 2015년 5,140억원에서 2017년 6,340억원으로 증가하며 양호한 수익성을 유지했습니다. 주당순이익도 2015년 28,820원에서 2017년 35,591원으로 상승했습니다. 별도 기준 영업이익과 당기순이익도 유사하게 증가하는 추세를 보였습니다.

안정성
연결 기준 부채총계는 2015년 6,886억원에서 2017년 9,325억원으로 증가했습니다. 이에 따라 부채비율은 2015년 약 13.2%에서 2017년 약 15.1%로 상승했으나 여전히 낮은 수준으로 안정적인 재무 구조를 유지했습니다. 자본총계는 2015년 5.22조원에서 2017년 6.11조원으로 꾸준히 증가했습니다. 별도 기준 부채총계는 2015년 4,570억원에서 2017년 5,497억원으로 증가했으나, 자본총계는 2015년 4.97조원에서 2017년 5.75조원으로 증가하며 높은 수준의 재무 안정성을 유지했습니다.

결론
고려아연은 2015년부터 2017년까지 연결 및 별도 기준 모두에서 매출액이 꾸준히 증가하며 외형 성장을 달성했습니다. 또한 영업이익과 당기순이익이 지속적으로 증가하는 등 수익성도 양호하게 유지되었습니다. 부채 비율이 소폭 상승했으나 여전히 낮은 수준을 유지하며 자본총계도 꾸준히 증가하여 전반적으로 안정적인 재무 상태를 보였습니다."
2017_양지사_preprocessing_summary.txt,"양지사 요약재무정보 (2015년-2017년)

성장성
매출액은 2015년 476억 8,500만 원에서 2016년 495억 6,700만 원으로 증가하였고, 2017년에는 508억 7,600만 원으로 꾸준히 증가했습니다. 자산총계는 2015년 829억 5,900만 원에서 2017년 823억 8,100만 원으로 소폭 감소하였으나 820억 원대의 수준을 유지했습니다.

수익성
영업이익은 2015년 10억 1,100만 원 손실에서 2016년 25억 2,800만 원 흑자로 전환되었고, 2017년에는 38억 1,600만 원으로 크게 증가하며 수익성이 개선되었습니다. 당기순이익 또한 2015년 14억 200만 원 손실에서 2016년 28억 4,000만 원 흑자로 전환되었고, 2017년에는 35억 8,000만 원으로 증가했습니다. 총포괄손익 역시 2015년 17억 9,500만 원 손실에서 2017년 36억 2,800만 원 흑자로 크게 개선되었습니다. 기본주당순이익은 2015년 마이너스 102원에서 2017년 261원으로 상승했습니다.

안정성
부채총계는 2015년 228억 7,100만 원에서 2016년 194억 원으로 감소하였고, 2017년에는 174억 600만 원으로 지속적으로 감소했습니다. 이에 따라 부채비율은 2015년 약 37.9%에서 2016년 31.3%, 2017년 26.8%로 하락하며 재무 안정성이 향상된 모습을 보였습니다. 자본총계는 2015년 600억 8,800만 원에서 2017년 649억 7,500만 원으로 증가하며 견고한 수준을 유지했습니다.

결론
양지사는 2015년부터 2017년까지 매출액이 꾸준히 증가했으며, 영업이익 및 당기순이익이 흑자로 전환되고 크게 개선되는 등 수익성이 뚜렷하게 향상되었습니다. 부채가 감소하고 자본이 증가함에 따라 재무 안정성 또한 지속적으로 강화되었습니다."
2017_지누스_preprocessing_summary.txt,"지누스 요약재무정보 (2016년-2017년)

성장성
매출액은 2016년 3,415억 원에서 2017년 6,028억 원으로 크게 증가했습니다. 자산총계 역시 2016년 2,465억 원에서 2017년 3,404억 원으로 꾸준히 증가했습니다.

수익성
영업이익은 2016년 814억 원에서 2017년 872억 원으로 소폭 증가했습니다. 그러나 당기순이익은 2016년 626억 원에서 2017년 452억 원으로 감소했습니다. 기본주당이익은 2016년 5,320원에서 2017년 3,836원으로 하락했습니다.

안정성
부채총계는 2016년 1,530억 원에서 2017년 2,088억 원으로 증가했습니다. 자본총계는 2016년 935억 원에서 2017년 1,315억 원으로 증가했습니다.

결론
지누스는 2016년부터 2017년까지 매출액과 영업이익이 증가하며 성장세를 보였습니다. 그러나 당기순이익과 주당이익은 감소했으며, 부채 증가로 인해 재무 안정성이 다소 하락한 모습을 보였습니다."
2017_카카오_preprocessing_summary.txt,"카카오 요약재무정보 (2015-2017년)

성장성
연결 기준 매출액은 2015년 9,321억 원에서 2016년 1조 4,642억 원으로 크게 증가했으며, 2017년에는 1조 9,723억 원으로 지속적인 성장세를 보였습니다. 자산총계 역시 2015년 3조 1,884억 원에서 2017년 6조 3,494억 원으로 크게 증가했습니다. 이는 연결 종속회사의 증가와도 연관이 있습니다.

수익성
연결 기준 영업이익은 2015년 885억 원에서 2017년 1,653억 원으로 꾸준히 증가했습니다. 당기순이익은 2015년 787억 원에서 2016년 654억 원으로 소폭 감소했으나, 2017년에는 1,250억 원으로 회복하며 증가했습니다. 기본주당이익은 2015년 1,269원에서 2017년 1,602원으로 상승했습니다.

안정성
연결 기준 부채총계는 2015년 6,030억 원에서 2017년 1조 8,416억 원으로 증가했습니다. 이에 따라 부채비율은 2015년 약 23.3%에서 2017년 약 29.0%로 상승했지만, 여전히 안정적인 수준을 유지했습니다. 자본총계는 2015년 2조 5,854억 원에서 2017년 4조 5,078억 원으로 크게 증가하며 재무 안정성을 더욱 높였습니다.

결론
카카오는 2015년부터 2017년까지 매출액과 영업이익, 당기순이익이 꾸준히 증가하며 견고한 성장세를 보였습니다. 자본총계 역시 크게 증가하여 재무 안정성이 우수한 수준을 유지하고 있습니다."
2017_케이티알파_preprocessing_summary.txt,"케이티알파 요약재무정보 (2015-2017년)

성장성
매출액은 2015년 1,605억 원에서 2016년 1,987억 원으로 증가했으며, 2017년에는 2,276억 원으로 지속적으로 성장했습니다. 자산총계 역시 2015년 2,357억 원에서 2017년 2,582억 원으로 꾸준히 증가하며 성장세를 보였습니다.

수익성
영업이익은 2015년 53억 원에서 2016년 62억 원으로 증가하였으나, 2017년에는 57억 원으로 소폭 감소했습니다. 당기순이익은 2015년 72억 원에서 2016년 42억 원으로 감소하였고, 2017년에는 32억 원을 기록하며 감소 추세를 보였습니다. 주당순이익은 2015년 203원에서 2017년 90원으로 하락했습니다.

안정성
부채총계는 2015년 339억 원에서 2017년 529억 원으로 증가했습니다. 이에 따라 자본총계는 2015년 2,018억 원에서 2017년 2,052억 원으로 소폭 증가하며 부채 비율이 상승하는 추세를 보였습니다.

결론
케이티알파는 2015년부터 2017년까지 매출액이 꾸준히 성장하는 모습을 보였으나, 영업이익과 당기순이익은 감소 추세를 나타냈습니다. 부채가 증가하면서 재무 안정성은 다소 악화되었으나, 자본총계는 안정적인 수준을 유지했습니다."
2017_풍산_preprocessing_summary.txt,"풍산 요약재무정보 (2015-2017년)

성장성
연결기준 매출액은 2015년 2조 8,197억 원에서 2016년 2조 8,318억 원으로 소폭 증가하였고, 2017년에는 2조 9,450억 원으로 증가했습니다. 연결기준 자산총계는 2015년 2조 6,076억 원에서 2017년 2조 7,295억 원으로 꾸준히 증가하는 추세를 보였습니다.

수익성
연결기준 영업이익은 2015년 1,111억 원에서 2016년 2,178억 원으로 증가했으며, 2017년에는 2,411억 원으로 더욱 증가했습니다. 연결기준 당기순이익 역시 2015년 517억 원에서 2016년 1,377억 원으로 크게 증가하였고, 2017년에는 1,507억 원으로 증가하며 수익성이 개선되는 모습을 보였습니다. 연결기준 주당순이익은 2015년 1,841원에서 2017년 5,375원으로 상승했습니다.

안정성
연결기준 부채총계는 2015년 1조 5,146억 원에서 2016년 1조 4,801억 원으로 감소하였으나, 2017년에는 1조 4,204억 원으로 추가 감소했습니다. 부채비율은 2015년 약 138.6%에서 2016년 120%로 감소하였으며, 2017년에는 108.5%로 지속적인 하락세를 보이며 재무 안정성이 향상되었습니다. 연결기준 자본총계는 2015년 1조 930억 원에서 2017년 1조 3,091억 원으로 꾸준히 증가했습니다.

결론
풍산은 2015년부터 2017년까지 매출액이 꾸준히 증가했으며, 영업이익과 당기순이익 모두 상승하며 수익성이 크게 개선되었습니다. 또한 부채 감소와 자본 증가로 재무 안정성이 지속적으로 향상된 모습을 보였습니다."
2018_HD한국조선해양_preprocessing_summary.txt,"HD한국조선해양 요약재무정보 (2016-2018년)

성장성
연결기준 매출액은 2016년 22.30조 원에서 2017년 15.47조 원으로 감소하였으나 2018년 13.12조 원을 기록했습니다. 별도기준 매출액 역시 2016년 15.24조 원에서 2017년 10.11조 원으로 감소하였으며 2018년 8.07조 원을 기록했습니다. 연결기준 자산총계는 2016년 48.95조 원에서 2018년 24.73조 원으로 크게 감소했으며, 별도기준 자산총계는 2016년 29.57조 원에서 2018년 19.68조 원으로 감소했습니다.

수익성
연결기준 영업이익은 2016년 3,915억 원 흑자에서 2017년 146억 원으로 크게 감소했으며 2018년에는 5,225억 원의 대규모 영업손실을 기록하며 적자로 전환되었습니다. 연결기준 당기순이익 역시 2016년 6,270억 원 흑자였으나 2017년 269억 원으로 감소한 후 2018년에는 4,536억 원의 손실을 기록하며 적자로 전환되었습니다. 별도기준 영업이익은 2016년 456억 원 흑자에서 2017년 139억 원으로 감소했으며 2018년에는 3,337억 원의 대규모 영업손실을 기록하며 적자로 전환되었습니다. 별도기준 당기순이익은 2016년 2,849억 원 흑자였으나 2017년 409억 원으로 감소한 후 2018년에는 3,511억 원의 손실을 기록하며 적자로 전환되었습니다. 주당이익은 연결기준 2016년 8,769원에서 2018년 마이너스 7,855원으로 악화되었으며, 별도기준 2016년 4,008원에서 2018년 마이너스 5,581원으로 악화되었습니다.

안정성
연결기준 부채총계는 2016년 31.16조 원에서 2018년 11.62조 원으로 크게 감소했습니다. 이에따라 부채비율은 2016년 약 190.2%에서 2017년 146.0%, 2018년 88.6%로 지속적인 하락세를 보이며 재무안정성이 개선된 모습을 보였습니다. 연결기준 자본총계는 2016년 17.79조 원에서 2018년 13.11조 원으로 감소했습니다. 별도기준 부채총계는 2016년 15.75조 원에서 2018년 8.28조 원으로 크게 감소했습니다. 별도기준 부채비율은 2016년 약 114.0%에서 2017년 89.9%, 2018년 72.6%로 지속적인 하락세를 보이며 재무안정성이 개선된 모습을 보였습니다. 별도기준 자본총계는 2016년 13.82조 원에서 2018년 11.40조 원으로 감소했습니다.

결론
HD한국조선해양은 2016년부터 2018년까지 매출액 감소와 함께 대규모 영업손실 및 당기순손실을 기록하며 수익성이 급격히 악화되었습니다. 하지만 부채 감소로 재무 안정성은 크게 개선되었습니다."
2018_HD현대마린엔진_preprocessing_summary.txt,"HD현대마린엔진 요약재무정보 (2016년-2018년)

성장성
매출액은 2016년 4,164억 8,900만 원에서 2017년 1,852억 4,100만 원으로 크게 감소했으나, 2018년 2,148억 700만 원으로 다소 회복하는 모습을 보였습니다. 자산총계는 2016년 8,499억 600만 원에서 2018년 5,671억 9,800만 원으로 감소했습니다.

수익성
영업이익은 2016년 2,832억 1,800만 원의 영업손실을 기록했으나 2017년 4억 4,600만 원의 흑자로 전환되었습니다. 하지만 2018년에는 145억 100만 원의 영업손실을 기록하며 다시 적자로 전환되었습니다. 당기순이익은 2016년 7,183억 400만 원의 순손실에서 2017년 7,354억 8,100만 원의 흑자로 크게 개선되었으나, 2018년에는 1,047억 1,800만 원의 순손실을 기록하며 다시 적자로 돌아섰습니다. 주당순이익은 2016년 마이너스 504만 2,848원에서 2017년 26만 4,126원으로 개선되었으나, 2018년에는 마이너스 1만 8,037원으로 악화되었습니다.

안정성
부채총계는 2016년 1조 4,612억 9,700만 원에서 2018년 4,133억 2,600만 원으로 크게 감소했습니다. 부채비율은 2016년 약 238.9%에서 2018년 약 268.7%로 상승했습니다. 자본총계는 2016년 마이너스 6,113억 9,000만 원에서 2018년 1,538억 7,100만 원의 흑자로 전환되었습니다.

결론
HD현대마린엔진은 2016년부터 2018년까지 매출액이 변동성을 보였으며, 영업이익과 당기순이익 모두 큰 폭의 등락을 기록하며 수익성이 불안정한 모습을 보였습니다. 부채총계는 감소했지만 부채비율은 상승했으며, 자본총계는 흑자로 전환되었습니다."
2018_LG유플러스_preprocessing_summary.txt,"LG유플러스 요약재무정보 (2016-2018년)

성장성
연결 기준 매출액은 2016년 11조 4,510억 원에서 2017년 12조 2,793억 원으로 증가했으며 2018년에는 12조 1,250억 원으로 소폭 감소했습니다. 자산총계는 2016년 11조 9,891억 원에서 2018년 13조 9,399억 원으로 꾸준히 증가했습니다. 특히 비유동자산이 크게 늘었으며, 이는 주로 무형자산 증가에 기인합니다.

수익성
연결 기준 영업이익은 2016년 7,464억 원에서 2017년 8,262억 원으로 증가했으나 2018년에는 7,309억 원으로 감소했습니다. 당기순이익 역시 2016년 4,927억 원에서 2017년 5,471억 원으로 증가했다가 2018년에는 4,816억 원으로 감소했습니다. 주당이익은 2016년 1,129원에서 2018년 1,103원으로 소폭 하락했습니다.

안정성
연결 기준 부채총계는 2016년 7조 1,627억 원에서 2017년 6조 7,024억 원으로 감소했으나 2018년에는 7조 865억 원으로 다시 증가했습니다. 부채비율은 2016년 약 148.4%에서 2017년 약 128.1%로 개선되었다가 2018년 약 103.3%로 하락했습니다. 자본총계는 2016년 4조 8,263억 원에서 2018년 6조 8,533억 원으로 꾸준히 증가하며 재무 안정성이 개선되는 모습을 보였습니다.

결론
LG유플러스는 2016년부터 2018년까지 매출액이 12조 원대를 유지하며 성장세를 보였으나, 영업이익 및 당기순이익은 소폭 감소하는 추세를 나타냈습니다. 부채는 증가했지만 자본총계가 꾸준히 늘어나면서 재무 안정성은 전반적으로 개선되었습니다."
